customer_id,customer_name,area_id,industry_type,company_size,annual_revenue,customer_status,customer_since
C0911,Kirloskar-Style Engineering Pvt Ltd,A004,Electronics,Small,10300000.0,Active,2019-12-15
C0912,Shree Metal Works,A004,Packaging,Enterprise,419300000.0,Active,2023-06-08
C0913,Apex Automation Systems,A004,Chemicals,Small,13300000.0,Active,2021-04-13
C0914,Tata-Partner Auto Components,A004,Electronics,Enterprise,332600000.0,Active,2021-03-07
C0915,Kalyani Tech Solutions,A004,Metal Fabrication,Enterprise,524100000.0,Active,2021-12-07
C0916,Thermax-Vendor Automation Systems,A004,Pharmaceuticals,Medium,50200000.0,Active,2018-12-19
C0917,Precision Fabricators,A004,Metal Fabrication,Small,24300000.0,Active,2021-07-06
C0918,Western Forgings & Castings,A004,Pharmaceuticals,Medium,77400000.0,Active,2023-10-06
C0919,Shree Industries,A004,Chemicals,Small,16400000.0,Active,2022-08-28
C0920,Force Metal Works,A004,Electronics,Enterprise,467500000.0,Active,2023-07-24
C0921,Tata-Partner Forgings & Castings,A004,Packaging,Enterprise,647700000.0,Active,2022-03-19
C0922,Bharat Polymers,A004,Automotive,Small,26800000.0,Active,2023-09-02
C0923,TechnoCraft Industries,A004,Food Processing,Enterprise,785800000.0,Active,2023-02-15
C0924,Omni Forgings & Castings,A004,Engineering,Small,21500000.0,Active,2021-04-05
C0925,Sigma Fabricators,A004,Chemicals,Small,9300000.0,Active,2023-05-06
C0926,Schneider-Supplier Tech Solutions,A004,Automotive,Enterprise,578300000.0,Active,2019-12-13
C0927,Kirloskar-Style Automation Systems,A004,Electronics,Small,24500000.0,Active,2018-07-23
C0928,Western Industries,A004,Automotive,Large,166700000.0,Active,2020-12-20
C0929,Sai Metal Works,A004,Chemicals,Small,20200000.0,Active,2020-12-02
C0930,Pragati Chemicals & Processing,A004,Packaging,Small,11000000.0,Active,2020-08-20
C0931,Precision Automation Systems,A004,Packaging,Medium,68900000.0,Active,2023-02-18
C0932,Schneider-Supplier Forgings & Castings,A004,Metal Fabrication,Large,133000000.0,Active,2018-11-16
C0933,Siemens-Tier2 Metal Works,A004,Chemicals,Medium,49200000.0,Active,2020-09-22
C0934,TechnoCraft Fabricators,A004,Automotive,Small,15700000.0,Active,2021-08-17
C0935,Pragati Auto Components,A004,Electronics,Large,171400000.0,Active,2020-11-23
C0936,Synergy Forgings & Castings,A004,Electronics,Small,10400000.0,Active,2019-05-03
C0937,Apex Tools & Dies,A004,Pharmaceuticals,Small,21500000.0,Active,2021-03-28
C0938,Force Industries,A004,Automotive,Large,165000000.0,Active,2023-09-05
C0939,Omni Automation Systems,A004,Food Processing,Enterprise,742600000.0,Active,2018-05-07
C0940,Synergy Engineering Pvt Ltd,A004,Chemicals,Large,164100000.0,Active,2020-11-21
C0941,Western Tech Solutions,A004,Textile,Enterprise,574800000.0,Active,2022-03-26
C0942,Mahindra-Tier1 Tools & Dies,A004,Pharmaceuticals,Medium,59100000.0,Active,2020-01-05
C0943,Sigma Fabricators,A004,Electronics,Medium,67100000.0,Active,2019-12-18
C0944,Mahindra-Tier1 Tools & Dies,A004,Metal Fabrication,Medium,39700000.0,Active,2018-01-11
C0945,Shree Tools & Dies,A004,Electronics,Large,156500000.0,Active,2019-09-23
C0946,Precision Chemicals & Processing,A004,Packaging,Large,116600000.0,Active,2021-09-06
C0947,Sai Fabricators,A004,Engineering,Small,16300000.0,Active,2021-03-15
C0948,Western Tools & Dies,A004,Automotive,Large,206500000.0,Active,2020-08-10
C0949,Shree Chemicals & Processing,A004,Metal Fabrication,Enterprise,503200000.0,Active,2018-12-16
C0950,Precision Tools & Dies,A004,Textile,Small,14500000.0,Active,2021-10-27
C0951,Tata-Partner Tech Solutions,A004,Packaging,Small,14900000.0,Active,2022-11-07
C0952,Shree Industries,A004,Chemicals,Large,125200000.0,Active,2018-09-28
C0953,Vanguard Chemicals & Processing,A004,Engineering,Enterprise,416700000.0,Active,2020-10-20
C0954,Pragati Engineering Pvt Ltd,A004,Packaging,Enterprise,388800000.0,Active,2024-07-12
C0955,Dynamic Automation Systems,A004,Automotive,Large,152100000.0,Active,2020-08-28
C0956,Sai Auto Components,A004,Chemicals,Enterprise,744900000.0,Active,2021-08-10
C0957,Kirloskar-Style Packaging Solutions,A004,Food Processing,Enterprise,383700000.0,Active,2022-10-03
C0958,Matrix Forgings & Castings,A004,Pharmaceuticals,Enterprise,893000000.0,Active,2022-06-03
C0959,Shree Polymers,A004,Engineering,Small,16400000.0,Active,2020-07-06
C0960,Sai Tech Solutions,A004,Metal Fabrication,Medium,41200000.0,Active,2021-05-18
C0961,Omni Engineering Pvt Ltd,A004,Pharmaceuticals,Large,178900000.0,Active,2023-08-08
C0962,Bharat Engineering Pvt Ltd,A004,Metal Fabrication,Large,144000000.0,Active,2023-11-16
C0963,Apex Chemicals & Processing,A004,Pharmaceuticals,Enterprise,407600000.0,Active,2023-11-08
C0964,Bharat Auto Components,A004,Pharmaceuticals,Enterprise,896600000.0,Active,2018-10-24
C0965,Sigma Metal Works,A004,Electronics,Enterprise,821000000.0,Active,2023-11-16
C0966,Schneider-Supplier Auto Components,A005,Packaging,Small,24200000.0,Active,2019-10-02
C0967,Matrix Automation Systems,A005,Electronics,Medium,51400000.0,Active,2018-05-12
C0968,TechnoCraft Chemicals & Processing,A005,Packaging,Small,14200000.0,Active,2022-11-03
C0969,Pragati Forgings & Castings,A005,Metal Fabrication,Small,19800000.0,Active,2019-09-11
C0970,Western Chemicals & Processing,A005,Pharmaceuticals,Large,213400000.0,Active,2023-06-04
C0971,Sai Metal Works,A005,Packaging,Medium,30800000.0,Active,2022-05-12
C0972,Omni Polymers,A005,Packaging,Medium,36100000.0,Active,2019-09-08
C0973,Force Industries,A005,Textile,Small,16500000.0,Active,2018-02-27
C0974,Matrix Engineering Pvt Ltd,A005,Electronics,Large,146100000.0,Active,2020-03-27
C0975,Vanguard Metal Works,A005,Textile,Large,121000000.0,Active,2020-01-24
C0976,Apex Forgings & Castings,A005,Metal Fabrication,Medium,71300000.0,Active,2020-03-07
C0977,Matrix Auto Components,A005,Food Processing,Small,10400000.0,Active,2024-08-25
C0978,TechnoCraft Engineering Pvt Ltd,A005,Chemicals,Small,9600000.0,Active,2023-09-19
C0979,Precision Tech Solutions,A005,Engineering,Large,97800000.0,Active,2020-11-01
C0980,Apex Auto Components,A005,Chemicals,Medium,41100000.0,Active,2020-01-03
C0981,Matrix Packaging Solutions,A005,Pharmaceuticals,Large,153400000.0,Active,2024-09-25
C0982,Siemens-Tier2 Metal Works,A005,Chemicals,Small,10800000.0,Active,2022-01-17
C0983,Force Packaging Solutions,A005,Chemicals,Large,120900000.0,Active,2024-09-01
C0984,Siemens-Tier2 Auto Components,A005,Chemicals,Enterprise,519900000.0,Active,2022-03-15
C0985,Atlas Auto Components,A005,Metal Fabrication,Large,266600000.0,Active,2021-04-17
C0986,Tata-Partner Polymers,A005,Engineering,Large,112300000.0,Active,2018-09-05
C0987,Omni Automation Systems,A005,Pharmaceuticals,Small,10500000.0,Active,2021-02-13
C0988,Mahindra-Tier1 Tech Solutions,A005,Pharmaceuticals,Enterprise,435500000.0,Active,2021-05-28
C0989,TechnoCraft Forgings & Castings,A005,Engineering,Enterprise,863400000.0,Active,2020-03-01
C0990,Atlas Tech Solutions,A005,Engineering,Enterprise,562800000.0,Active,2023-11-03
C0991,Apex Tools & Dies,A005,Food Processing,Enterprise,717000000.0,Active,2018-12-06
C0992,Synergy Automation Systems,A005,Chemicals,Large,126000000.0,Active,2024-07-04
C0993,Tata-Partner Polymers,A005,Electronics,Large,227700000.0,Active,2024-10-19
C0994,Deccan Chemicals & Processing,A005,Food Processing,Large,175600000.0,Active,2022-07-16
C0995,Pragati Fabricators,A005,Metal Fabrication,Enterprise,364800000.0,Active,2020-08-16
C0996,Tata-Partner Chemicals & Processing,A005,Metal Fabrication,Small,10800000.0,Active,2018-02-16
C0997,Atlas Engineering Pvt Ltd,A005,Metal Fabrication,Enterprise,662800000.0,Active,2020-03-10
C0998,Kalyani Metal Works,A005,Engineering,Small,20900000.0,Active,2022-08-26
C0999,Vanguard Forgings & Castings,A005,Pharmaceuticals,Enterprise,594200000.0,Active,2020-09-11
C1000,Sai Industries,A005,Automotive,Small,26800000.0,Active,2018-07-15
C1001,Western Polymers,A005,Electronics,Enterprise,321600000.0,Active,2019-09-22
C1002,Mahindra-Tier1 Packaging Solutions,A005,Metal Fabrication,Enterprise,558400000.0,Active,2020-12-13
C1003,Omni Auto Components,A005,Electronics,Enterprise,585500000.0,Active,2024-03-17
C1004,Precision Polymers,A005,Pharmaceuticals,Enterprise,654600000.0,Active,2021-10-22
C1005,Sigma Fabricators,A005,Packaging,Small,9500000.0,Active,2018-03-27
C1006,Sigma Automation Systems,A005,Automotive,Large,158500000.0,Active,2021-06-12
C1007,TechnoCraft Automation Systems,A005,Automotive,Medium,44900000.0,Active,2023-05-19
C1008,Synergy Packaging Solutions,A005,Engineering,Large,110600000.0,Active,2019-01-18
C1009,Western Engineering Pvt Ltd,A005,Electronics,Enterprise,640800000.0,Active,2021-05-01
C1010,Schneider-Supplier Tech Solutions,A005,Automotive,Large,158000000.0,Active,2021-06-19
C1011,Apex Tech Solutions,A005,Engineering,Medium,50200000.0,Active,2022-11-11
C1012,Kirloskar-Style Metal Works,A005,Pharmaceuticals,Large,264500000.0,Active,2019-08-21
C1013,Synergy Industries,A005,Chemicals,Large,137700000.0,Active,2020-10-13
C1014,Tata-Partner Metal Works,A005,Engineering,Small,19700000.0,Active,2020-02-19
C1015,Pragati Tech Solutions,A005,Food Processing,Medium,50800000.0,Active,2018-11-27
C1016,Mahindra-Tier1 Industries,A005,Pharmaceuticals,Enterprise,698100000.0,Active,2020-04-14
C1017,Dynamic Fabricators,A005,Textile,Enterprise,702900000.0,Active,2022-03-01
C1018,Thermax-Vendor Packaging Solutions,A005,Textile,Medium,64600000.0,Active,2019-11-27
C1019,Siemens-Tier2 Tech Solutions,A005,Pharmaceuticals,Enterprise,860800000.0,Active,2023-11-02
C1020,Pragati Forgings & Castings,A005,Packaging,Enterprise,388600000.0,Active,2019-12-22
C1021,Mahindra-Tier1 Polymers,A005,Food Processing,Large,244800000.0,Active,2018-11-07
C1022,TechnoCraft Fabricators,A005,Pharmaceuticals,Medium,45400000.0,Active,2022-04-13
C1023,Tata-Partner Auto Components,A005,Metal Fabrication,Medium,31700000.0,Active,2024-05-15
C1024,Omni Industries,A005,Food Processing,Enterprise,688200000.0,Active,2018-04-06
C1025,Deccan Tools & Dies,A005,Automotive,Large,232100000.0,Active,2020-11-18
C1026,Kirloskar-Style Chemicals & Processing,A005,Automotive,Enterprise,769300000.0,Active,2018-02-11
C1027,Kalyani Fabricators,A005,Engineering,Enterprise,838100000.0,Active,2023-11-03
C1028,Dynamic Packaging Solutions,A005,Metal Fabrication,Medium,36700000.0,Active,2023-09-04
C1029,Pragati Chemicals & Processing,A005,Textile,Large,179400000.0,Active,2018-04-20
C1030,Apex Automation Systems,A005,Packaging,Enterprise,783500000.0,Active,2023-04-14
C1031,Force Tools & Dies,A005,Engineering,Medium,42800000.0,Active,2020-08-14
C1032,Deccan Metal Works,A005,Automotive,Enterprise,620100000.0,Active,2023-02-11
C1033,Sai Polymers,A005,Electronics,Medium,87800000.0,Active,2024-03-12
C1034,Omni Packaging Solutions,A005,Packaging,Large,93800000.0,Active,2022-01-27
C1035,Siemens-Tier2 Chemicals & Processing,A005,Automotive,Medium,45200000.0,Active,2021-05-21
C1036,Schneider-Supplier Automation Systems,A005,Engineering,Medium,81500000.0,Active,2021-01-13
C1037,Deccan Fabricators,A005,Engineering,Medium,47800000.0,Active,2024-03-15
C1038,Thermax-Vendor Automation Systems,A005,Food Processing,Small,13900000.0,Active,2018-08-16
C1039,Siemens-Tier2 Polymers,A005,Packaging,Enterprise,826100000.0,Active,2024-02-27
C1040,Kirloskar-Style Packaging Solutions,A005,Pharmaceuticals,Small,15300000.0,Active,2022-12-27
C1041,Sai Packaging Solutions,A005,Packaging,Enterprise,717100000.0,Active,2024-01-21
C1042,Thermax-Vendor Tools & Dies,A005,Electronics,Medium,30200000.0,Active,2019-11-10
C1043,Western Metal Works,A005,Engineering,Small,11800000.0,Active,2022-12-25
C1044,Thermax-Vendor Tools & Dies,A005,Food Processing,Large,171300000.0,Active,2024-12-05
C1045,Deccan Tools & Dies,A005,Packaging,Large,125800000.0,Active,2021-06-06
C1046,Dynamic Polymers,A005,Chemicals,Small,26100000.0,Active,2022-11-20
C1047,Thermax-Vendor Forgings & Castings,A005,Engineering,Enterprise,419000000.0,Active,2023-03-02
C1048,Dynamic Metal Works,A005,Food Processing,Large,116900000.0,Active,2020-03-19
C1049,Apex Engineering Pvt Ltd,A005,Textile,Enterprise,764000000.0,Active,2021-11-16
C1050,Apex Forgings & Castings,A005,Chemicals,Medium,86800000.0,Active,2024-05-10
C1051,Siemens-Tier2 Tech Solutions,A005,Food Processing,Medium,55900000.0,Active,2019-10-07
C1052,Mahindra-Tier1 Packaging Solutions,A005,Chemicals,Enterprise,408200000.0,Active,2024-03-01
C1053,Mahindra-Tier1 Fabricators,A005,Chemicals,Enterprise,844400000.0,Active,2020-10-22
C1054,Thermax-Vendor Tech Solutions,A005,Engineering,Small,17400000.0,Active,2024-06-23
C1055,Dynamic Chemicals & Processing,A005,Chemicals,Enterprise,725100000.0,Active,2023-10-09
C1056,Synergy Auto Components,A005,Textile,Small,9900000.0,Active,2019-08-12
C1057,Kalyani Chemicals & Processing,A005,Automotive,Small,13600000.0,Active,2022-07-10
C1058,Dynamic Chemicals & Processing,A005,Packaging,Medium,88100000.0,Active,2022-01-19
C1059,Kirloskar-Style Fabricators,A005,Metal Fabrication,Enterprise,858200000.0,Active,2021-03-03
C1060,Western Packaging Solutions,A005,Textile,Enterprise,385100000.0,Active,2018-06-02
C1061,Matrix Tech Solutions,A005,Pharmaceuticals,Large,256700000.0,Active,2020-05-20
C1062,Deccan Industries,A005,Packaging,Enterprise,835600000.0,Active,2020-12-16
C1063,Matrix Industries,A005,Electronics,Small,12400000.0,Active,2018-04-06
C1064,Precision Tech Solutions,A005,Pharmaceuticals,Medium,72400000.0,Active,2021-02-16
C1065,Precision Tech Solutions,A005,Packaging,Enterprise,574700000.0,Active,2018-12-28
C1066,Matrix Auto Components,A005,Packaging,Small,12700000.0,Active,2020-03-27
C1067,Kirloskar-Style Packaging Solutions,A005,Textile,Large,191400000.0,Active,2023-10-07
C1068,Shree Engineering Pvt Ltd,A005,Textile,Medium,55000000.0,Active,2018-04-25
C1069,Omni Chemicals & Processing,A005,Engineering,Large,94700000.0,Active,2023-11-04
C1070,Dynamic Automation Systems,A005,Engineering,Large,117700000.0,Active,2018-08-27
C1071,Schneider-Supplier Chemicals & Processing,A005,Electronics,Enterprise,677000000.0,Active,2020-10-22
C1072,Bharat Automation Systems,A005,Automotive,Enterprise,494900000.0,Active,2023-12-26
C1073,Shree Tools & Dies,A005,Chemicals,Small,23400000.0,Active,2020-06-26
C1074,Precision Packaging Solutions,A005,Engineering,Enterprise,355500000.0,Active,2020-03-08
C1075,Dynamic Auto Components,A005,Automotive,Medium,39800000.0,Active,2024-07-10
C1076,Thermax-Vendor Chemicals & Processing,A005,Metal Fabrication,Small,14400000.0,Active,2024-07-24
C1077,Mahindra-Tier1 Chemicals & Processing,A005,Metal Fabrication,Large,209800000.0,Active,2024-06-17
C1078,Force Tech Solutions,A005,Electronics,Enterprise,585900000.0,Active,2022-10-14
C1079,Synergy Polymers,A005,Packaging,Medium,56000000.0,Active,2021-02-02
C1080,Pragati Automation Systems,A005,Electronics,Medium,68900000.0,Active,2023-03-16
C1081,Pragati Chemicals & Processing,A005,Textile,Small,14200000.0,Active,2021-02-26
C1082,Omni Fabricators,A005,Metal Fabrication,Medium,71100000.0,Active,2020-04-17
C1083,TechnoCraft Fabricators,A005,Automotive,Small,25500000.0,Active,2022-02-17
C1084,TechnoCraft Polymers,A005,Engineering,Enterprise,696500000.0,Active,2022-05-12
C1085,Deccan Metal Works,A005,Engineering,Small,11100000.0,Active,2023-08-06
C1086,Kirloskar-Style Polymers,A005,Automotive,Small,16500000.0,Active,2023-05-11
C1087,Shree Packaging Solutions,A005,Electronics,Enterprise,674300000.0,Active,2020-06-28
C1088,Kirloskar-Style Forgings & Castings,A005,Metal Fabrication,Small,22400000.0,Active,2022-05-28
C1089,Atlas Auto Components,A005,Food Processing,Small,9100000.0,Active,2018-01-06
C1090,Thermax-Vendor Tech Solutions,A005,Electronics,Enterprise,821300000.0,Active,2023-10-24
C1091,Omni Fabricators,A005,Packaging,Enterprise,782800000.0,Active,2018-03-05
C1092,Bharat Forgings & Castings,A005,Engineering,Small,21500000.0,Active,2019-01-07
C1093,Omni Chemicals & Processing,A005,Metal Fabrication,Medium,56100000.0,Active,2023-09-07
C1094,Synergy Fabricators,A005,Electronics,Medium,58400000.0,Active,2018-02-06
C1095,Matrix Packaging Solutions,A005,Electronics,Enterprise,582900000.0,Active,2024-08-19
C1096,Tata-Partner Forgings & Castings,A005,Pharmaceuticals,Enterprise,330600000.0,Active,2018-02-21
C1097,Schneider-Supplier Polymers,A005,Food Processing,Enterprise,742200000.0,Active,2022-12-18
C1098,Mahindra-Tier1 Engineering Pvt Ltd,A005,Electronics,Enterprise,591700000.0,Active,2022-12-20
C1099,Atlas Tech Solutions,A005,Chemicals,Small,18500000.0,Active,2021-10-11
C1100,Sai Auto Components,A005,Pharmaceuticals,Enterprise,833500000.0,Active,2018-08-20
C1101,Thermax-Vendor Automation Systems,A005,Electronics,Enterprise,312500000.0,Active,2020-12-07
C1102,Omni Automation Systems,A005,Electronics,Medium,60500000.0,Active,2022-11-11
C1103,Kalyani Packaging Solutions,A005,Electronics,Medium,83000000.0,Active,2023-12-13
C1104,TechnoCraft Chemicals & Processing,A005,Packaging,Enterprise,779900000.0,Active,2024-03-20
C1105,Force Fabricators,A005,Engineering,Enterprise,377500000.0,Active,2019-03-20
C1106,Omni Auto Components,A005,Food Processing,Enterprise,482200000.0,Active,2019-09-02
C1107,Bharat Automation Systems,A005,Pharmaceuticals,Large,211800000.0,Active,2019-09-02
C1108,Synergy Automation Systems,A005,Food Processing,Small,20100000.0,Active,2018-09-08
C1109,Omni Fabricators,A005,Packaging,Large,228500000.0,Active,2024-09-09
C1110,Matrix Packaging Solutions,A005,Textile,Small,21700000.0,Active,2021-08-27
C1111,Apex Auto Components,A005,Engineering,Small,18100000.0,Active,2019-11-04
C1112,Force Automation Systems,A005,Metal Fabrication,Large,217500000.0,Active,2024-09-16
C1113,Siemens-Tier2 Auto Components,A005,Metal Fabrication,Large,150200000.0,Active,2019-02-28
C1114,Force Tech Solutions,A005,Food Processing,Small,13400000.0,Active,2024-08-11
C1115,Mahindra-Tier1 Industries,A005,Metal Fabrication,Small,13800000.0,Active,2023-07-12
C1116,Thermax-Vendor Chemicals & Processing,A005,Chemicals,Medium,75200000.0,Active,2022-07-26
C1117,Tata-Partner Tools & Dies,A005,Food Processing,Enterprise,850800000.0,Active,2021-09-26
C1118,Atlas Automation Systems,A005,Automotive,Enterprise,387400000.0,Active,2018-12-26
C1119,Pragati Auto Components,A005,Engineering,Large,146700000.0,Active,2024-03-14
C1120,Precision Polymers,A005,Automotive,Medium,84200000.0,Active,2018-11-23
C1121,Atlas Industries,A005,Pharmaceuticals,Enterprise,541200000.0,Active,2023-12-18
C1122,Mahindra-Tier1 Packaging Solutions,A005,Packaging,Large,91400000.0,Active,2020-09-20
C1123,Matrix Packaging Solutions,A005,Food Processing,Enterprise,686300000.0,Active,2022-10-26
C1124,Kalyani Chemicals & Processing,A005,Electronics,Large,249800000.0,Active,2024-11-13
C1125,Force Fabricators,A005,Engineering,Small,18700000.0,Active,2021-12-24
C1126,Siemens-Tier2 Tools & Dies,A005,Textile,Large,128500000.0,Active,2022-09-10
C1127,Pragati Automation Systems,A005,Metal Fabrication,Small,9500000.0,Active,2024-09-19
C1128,Deccan Forgings & Castings,A005,Pharmaceuticals,Enterprise,892200000.0,Active,2018-12-02
C1129,Sigma Fabricators,A005,Textile,Large,112300000.0,Active,2024-11-04
C1130,Vanguard Fabricators,A005,Automotive,Enterprise,503400000.0,Active,2019-12-19
C1131,Shree Packaging Solutions,A005,Textile,Medium,51000000.0,Active,2020-11-26
C1132,Schneider-Supplier Metal Works,A005,Metal Fabrication,Enterprise,611800000.0,Active,2019-02-11
C1133,Pragati Metal Works,A005,Chemicals,Large,171800000.0,Active,2019-12-14
C1134,TechnoCraft Auto Components,A005,Engineering,Small,16600000.0,Active,2019-08-07
C1135,Vanguard Auto Components,A005,Packaging,Enterprise,652900000.0,Active,2022-07-28
C1136,Deccan Metal Works,A005,Electronics,Enterprise,897900000.0,Active,2023-08-24
C1137,TechnoCraft Tools & Dies,A005,Metal Fabrication,Medium,59100000.0,Active,2021-03-23
C1138,Pragati Industries,A005,Engineering,Medium,57300000.0,Active,2018-12-06
C1139,Sai Automation Systems,A005,Engineering,Enterprise,366200000.0,Active,2020-10-10
C1140,Precision Industries,A005,Metal Fabrication,Small,15700000.0,Active,2020-05-10
C1141,Omni Engineering Pvt Ltd,A005,Metal Fabrication,Medium,77000000.0,Active,2021-01-10
C1142,Mahindra-Tier1 Forgings & Castings,A005,Metal Fabrication,Enterprise,301300000.0,Active,2022-06-03
C1143,Precision Polymers,A005,Electronics,Large,191800000.0,Active,2020-07-16
C1144,Siemens-Tier2 Metal Works,A005,Metal Fabrication,Medium,60300000.0,Active,2021-08-22
C1145,Vanguard Tools & Dies,A005,Packaging,Small,23400000.0,Active,2023-10-14
C1146,Dynamic Forgings & Castings,A005,Food Processing,Large,187400000.0,Active,2023-08-24
C1147,Deccan Chemicals & Processing,A005,Engineering,Medium,72400000.0,Active,2022-11-26
C1148,Schneider-Supplier Fabricators,A005,Textile,Small,20600000.0,Active,2018-04-20
C1149,Sai Metal Works,A005,Automotive,Medium,75000000.0,Active,2022-01-04
C1150,Atlas Industries,A005,Metal Fabrication,Small,13900000.0,Active,2019-04-27
C1151,Schneider-Supplier Metal Works,A005,Electronics,Small,23500000.0,Active,2022-06-13
C1152,Shree Engineering Pvt Ltd,A005,Electronics,Small,15100000.0,Active,2019-07-01
C1153,Pragati Automation Systems,A005,Food Processing,Large,106400000.0,Active,2018-09-06
C1154,Mahindra-Tier1 Tools & Dies,A005,Metal Fabrication,Large,228300000.0,Active,2019-05-14
C1155,Atlas Tools & Dies,A005,Automotive,Large,122700000.0,Active,2023-01-10
C1156,Dynamic Auto Components,A005,Packaging,Medium,54800000.0,Active,2020-05-13
C1157,Apex Engineering Pvt Ltd,A005,Chemicals,Medium,75100000.0,Active,2022-04-16
C1158,Pragati Industries,A005,Food Processing,Small,13800000.0,Active,2020-08-18
C1159,TechnoCraft Auto Components,A005,Electronics,Small,16300000.0,Active,2019-01-09
C1160,Sai Metal Works,A005,Engineering,Medium,75800000.0,Active,2023-03-10
C1161,Shree Polymers,A005,Electronics,Small,24200000.0,Active,2022-04-26
C1162,Matrix Automation Systems,A005,Textile,Medium,76900000.0,Active,2022-07-18
C1163,Vanguard Engineering Pvt Ltd,A005,Automotive,Enterprise,876700000.0,Active,2022-05-21
C1164,Kirloskar-Style Engineering Pvt Ltd,A005,Automotive,Enterprise,464000000.0,Active,2020-11-13
C1165,Sigma Chemicals & Processing,A005,Chemicals,Large,98200000.0,Active,2023-09-19
C1166,Synergy Fabricators,A005,Engineering,Enterprise,719100000.0,Active,2024-03-24
C1167,Sai Fabricators,A005,Food Processing,Medium,66600000.0,Active,2024-06-22
C1168,Western Chemicals & Processing,A005,Pharmaceuticals,Enterprise,463800000.0,Active,2023-06-11
C1169,Force Tech Solutions,A005,Packaging,Small,25500000.0,Active,2019-11-01
C1170,Kalyani Tech Solutions,A005,Automotive,Small,21100000.0,Active,2021-09-23
C1171,Schneider-Supplier Tech Solutions,A005,Food Processing,Small,23200000.0,Active,2023-11-03
C1172,Sai Engineering Pvt Ltd,A005,Electronics,Small,15400000.0,Active,2024-07-27
C1173,Kalyani Automation Systems,A005,Food Processing,Medium,80300000.0,Active,2024-12-01
C1174,Apex Tech Solutions,A005,Packaging,Medium,56700000.0,Active,2019-12-01
C1175,Deccan Chemicals & Processing,A005,Packaging,Medium,35400000.0,Active,2022-11-10
C1176,Schneider-Supplier Forgings & Castings,A005,Chemicals,Enterprise,880400000.0,Active,2018-05-16
C1177,Schneider-Supplier Packaging Solutions,A005,Chemicals,Small,12500000.0,Active,2024-11-13
C1178,Apex Fabricators,A005,Textile,Enterprise,402300000.0,Active,2019-11-24
C1179,Shree Chemicals & Processing,A005,Metal Fabrication,Small,19600000.0,Active,2023-02-05
C1180,Deccan Metal Works,A005,Chemicals,Large,124500000.0,Active,2023-01-23
C1181,Atlas Industries,A005,Pharmaceuticals,Enterprise,301200000.0,Active,2021-11-22
C1182,Thermax-Vendor Engineering Pvt Ltd,A005,Packaging,Enterprise,806600000.0,Active,2021-05-04
C1183,Atlas Industries,A005,Electronics,Enterprise,516900000.0,Active,2024-01-24
C1184,Tata-Partner Engineering Pvt Ltd,A005,Pharmaceuticals,Enterprise,619400000.0,Active,2020-01-13
C1185,Force Automation Systems,A005,Engineering,Small,26800000.0,Active,2019-12-14
C1186,Synergy Forgings & Castings,A005,Chemicals,Medium,49800000.0,Active,2018-11-21
C1187,Apex Engineering Pvt Ltd,A005,Electronics,Enterprise,784800000.0,Active,2022-11-11
C1188,Deccan Forgings & Castings,A005,Engineering,Enterprise,443000000.0,Active,2020-01-27
C1189,Western Industries,A005,Chemicals,Small,23000000.0,Active,2022-08-25
C1190,Apex Chemicals & Processing,A005,Electronics,Small,10500000.0,Active,2018-01-13
C1191,Western Packaging Solutions,A005,Engineering,Medium,33700000.0,Active,2024-08-02
C1192,Mahindra-Tier1 Metal Works,A005,Food Processing,Small,10800000.0,Active,2018-09-02
C1193,Mahindra-Tier1 Polymers,A005,Food Processing,Small,20100000.0,Active,2021-04-28
C1194,Kalyani Chemicals & Processing,A005,Automotive,Enterprise,530400000.0,Active,2024-07-20
C1195,Kalyani Auto Components,A005,Packaging,Small,17200000.0,Active,2020-10-07
C1196,Apex Auto Components,A005,Automotive,Small,19700000.0,Active,2024-04-19
C1197,Matrix Chemicals & Processing,A005,Textile,Large,154000000.0,Active,2021-12-20
C1198,Vanguard Tools & Dies,A005,Chemicals,Medium,77800000.0,Active,2018-03-10
C1199,Shree Polymers,A005,Textile,Large,146000000.0,Active,2022-03-05
C1200,Omni Fabricators,A005,Packaging,Large,156400000.0,Active,2018-09-19
C1201,Atlas Chemicals & Processing,A005,Metal Fabrication,Small,13300000.0,Active,2024-09-28
C1202,Precision Polymers,A005,Packaging,Medium,88600000.0,Active,2023-04-26
C1203,Synergy Automation Systems,A005,Chemicals,Enterprise,716900000.0,Active,2021-10-23
C1204,Western Metal Works,A005,Packaging,Large,165400000.0,Active,2019-02-15
C1205,Precision Tech Solutions,A005,Chemicals,Small,20500000.0,Active,2023-04-15
C1206,Kalyani Forgings & Castings,A005,Chemicals,Enterprise,740800000.0,Active,2024-06-26
C1207,Siemens-Tier2 Polymers,A005,Chemicals,Enterprise,410500000.0,Active,2018-06-01
C1208,Synergy Automation Systems,A005,Automotive,Small,11600000.0,Active,2021-04-21
C1209,Shree Automation Systems,A005,Automotive,Small,12600000.0,Active,2020-03-08
C1210,Deccan Packaging Solutions,A005,Metal Fabrication,Large,242600000.0,Active,2019-03-07
C1211,Bharat Tools & Dies,A005,Pharmaceuticals,Small,9400000.0,Active,2023-03-13
C1212,Thermax-Vendor Auto Components,A005,Packaging,Medium,48300000.0,Active,2019-06-26
C1213,Sigma Chemicals & Processing,A005,Metal Fabrication,Enterprise,827000000.0,Active,2018-02-05
