transaction_id,customer_id,product_id,dealer_id,area_id,transaction_date,quantity,unit_price,sales_amount
T007481,C0665,P009,D016,A004,2025-02-23,2,8500.0,17000.0
T007482,C0267,P007,D001,A001,2024-04-11,15,80750.0,1211250.0
T007483,C0850,P013,D013,A004,2024-02-14,8,95000.0,760000.0
T007484,C0971,P009,D023,A005,2025-02-15,13,8075.0,104975.0
T007485,C0769,P006,D017,A004,2025-06-24,10,17575.0,175750.0
T007486,C1303,P008,D026,A006,2025-08-29,8,54000.0,432000.0
T007487,C0808,P007,D017,A004,2024-08-06,11,80750.0,888250.0
T007488,C1829,P014,D040,A013,2024-07-09,1,28000.0,28000.0
T007489,C1135,P002,D025,A005,2024-04-08,7,6500.0,45500.0
T007490,C1559,P001,D032,A009,2024-09-29,4,45000.0,180000.0
T007491,C0206,P013,D002,A001,2026-01-22,13,90250.0,1173250.0
T007492,C0762,P008,D013,A004,2025-08-18,12,51300.0,615600.0
T007493,C0650,P008,D018,A004,2024-04-17,1,54000.0,54000.0
T007494,C1091,P008,D021,A005,2025-09-30,14,51300.0,718200.0
T007495,C1657,P001,D034,A010,2026-05-31,5,45000.0,225000.0
T007496,C0144,P001,D003,A001,2025-02-23,12,42750.0,513000.0
T007497,C0124,P015,D001,A001,2025-03-29,3,49000.0,147000.0
T007498,C1636,P014,D035,A010,2024-08-02,13,26600.0,345800.0
T007499,C0413,P013,D011,A002,2026-06-11,1,95000.0,95000.0
T007500,C1282,P014,D026,A006,2024-12-24,1,28000.0,28000.0
T007501,C1047,P010,D020,A005,2024-04-21,9,22000.0,198000.0
T007502,C1600,P005,D035,A010,2024-01-04,15,11875.0,178125.0
T007503,C0237,P002,D002,A001,2025-01-01,11,6175.0,67925.0
T007504,C0248,P008,D007,A001,2025-02-25,5,54000.0,270000.0
T007505,C1065,P007,D024,A005,2024-05-13,11,80750.0,888250.0
T007506,C1808,P002,D039,A013,2024-03-31,5,6500.0,32500.0
T007507,C0798,P005,D017,A004,2025-10-27,1,12500.0,12500.0
T007508,C0637,P014,D016,A004,2026-02-21,9,28000.0,252000.0
T007509,C1155,P009,D021,A005,2024-12-03,9,8500.0,76500.0
T007510,C1785,P012,D041,A013,2025-01-22,11,29450.0,323950.0
T007511,C1608,P007,D035,A010,2026-06-14,8,85000.0,680000.0
T007512,C1891,P013,D040,A013,2024-09-17,15,90250.0,1353750.0
T007513,C0038,P010,D001,A001,2025-02-19,8,22000.0,176000.0
T007514,C0211,P014,D001,A001,2026-05-21,13,26600.0,345800.0
T007515,C1163,P005,D021,A005,2024-07-23,14,11875.0,166250.0
T007516,C1582,P009,D032,A009,2024-06-20,6,8500.0,51000.0
T007517,C0549,P003,D014,A004,2025-04-16,4,120000.0,480000.0
T007518,C0463,P008,D012,A003,2024-11-14,9,54000.0,486000.0
T007519,C1518,P011,D031,A009,2024-06-18,3,42000.0,126000.0
T007520,C0101,P001,D002,A001,2024-07-05,8,45000.0,360000.0
T007521,C0710,P001,D014,A004,2024-08-23,9,45000.0,405000.0
T007522,C0991,P008,D019,A005,2024-12-13,9,54000.0,486000.0
T007523,C1072,P006,D020,A005,2024-06-15,3,18500.0,55500.0
T007524,C1403,P003,D027,A007,2024-02-04,12,114000.0,1368000.0
T007525,C0683,P005,D014,A004,2026-08-09,1,12500.0,12500.0
T007526,C1167,P011,D020,A005,2025-07-20,5,42000.0,210000.0
T007527,C1113,P014,D019,A005,2026-03-23,1,28000.0,28000.0
T007528,C1053,P004,D023,A005,2024-07-22,7,38000.0,266000.0
T007529,C1221,P004,D022,A005,2026-06-11,6,38000.0,228000.0
T007530,C0500,P010,D012,A003,2025-09-12,10,20900.0,209000.0
T007531,C0152,P012,D001,A001,2026-05-09,4,31000.0,124000.0
T007532,C0220,P006,D006,A001,2024-11-24,4,18500.0,74000.0
T007533,C0431,P004,D011,A002,2026-05-23,6,38000.0,228000.0
T007534,C0986,P002,D023,A005,2025-10-24,9,6500.0,58500.0
T007535,C1612,P007,D035,A010,2024-08-23,4,85000.0,340000.0
T007536,C1341,P010,D027,A007,2024-04-09,6,22000.0,132000.0
T007537,C1525,P005,D033,A009,2025-04-12,1,12500.0,12500.0
T007538,C0676,P002,D013,A004,2026-08-04,11,6175.0,67925.0
T007539,C0775,P007,D015,A004,2025-10-20,5,85000.0,425000.0
T007540,C0749,P015,D016,A004,2025-05-09,11,46550.0,512050.0
T007541,C0372,P010,D008,A002,2025-04-14,6,22000.0,132000.0
T007542,C0109,P005,D003,A001,2025-02-27,3,12500.0,37500.0
T007543,C1123,P006,D022,A005,2026-05-16,6,18500.0,111000.0
T007544,C1880,P012,D039,A013,2026-05-16,1,31000.0,31000.0
T007545,C0317,P001,D010,A002,2025-08-04,7,45000.0,315000.0
T007546,C0075,P011,D007,A001,2025-03-19,2,42000.0,84000.0
T007547,C1502,P004,D031,A009,2026-03-03,15,36100.0,541500.0
T007548,C0492,P013,D012,A003,2025-08-18,12,90250.0,1083000.0
T007549,C1597,P006,D034,A010,2026-05-18,10,17575.0,175750.0
T007550,C1352,P015,D028,A007,2024-08-06,13,46550.0,605150.0
T007551,C1806,P001,D039,A013,2024-03-27,13,42750.0,555750.0
T007552,C0782,P009,D016,A004,2025-04-03,12,8075.0,96900.0
T007553,C1261,P008,D026,A006,2026-05-03,9,54000.0,486000.0
T007554,C0905,P009,D013,A004,2024-04-09,7,8500.0,59500.0
T007555,C1204,P009,D020,A005,2025-02-07,13,8075.0,104975.0
T007556,C0871,P012,D016,A004,2025-12-03,1,31000.0,31000.0
T007557,C0366,P009,D011,A002,2024-10-01,14,8075.0,113050.0
T007558,C0995,P002,D023,A005,2026-04-05,14,6175.0,86450.0
T007559,C1024,P010,D023,A005,2025-10-10,6,22000.0,132000.0
T007560,C1568,P008,D032,A009,2024-06-21,7,54000.0,378000.0
T007561,C1417,P005,D027,A007,2024-10-30,6,12500.0,75000.0
T007562,C1265,P006,D026,A006,2025-10-27,8,18500.0,148000.0
T007563,C0211,P006,D004,A001,2025-11-30,5,18500.0,92500.0
T007564,C1385,P002,D027,A007,2024-01-31,5,6500.0,32500.0
T007565,C0986,P001,D025,A005,2026-02-15,2,45000.0,90000.0
T007566,C1725,P011,D036,A011,2026-07-11,3,42000.0,126000.0
T007567,C1766,P006,D037,A012,2025-06-08,2,18500.0,37000.0
T007568,C0100,P001,D003,A001,2026-08-08,11,42750.0,470250.0
T007569,C1582,P008,D030,A009,2024-08-06,6,54000.0,324000.0
T007570,C0058,P012,D006,A001,2025-06-24,3,31000.0,93000.0
T007571,C0707,P005,D017,A004,2025-05-29,15,11875.0,178125.0
T007572,C1047,P009,D024,A005,2026-03-30,7,8500.0,59500.0
T007573,C0281,P005,D001,A001,2024-06-28,2,12500.0,25000.0
T007574,C1438,P006,D029,A008,2026-02-14,8,18500.0,148000.0
T007575,C0012,P004,D003,A001,2024-05-22,7,38000.0,266000.0
T007576,C0323,P002,D008,A002,2024-09-08,14,6175.0,86450.0
T007577,C1104,P012,D021,A005,2025-04-25,2,31000.0,62000.0
T007578,C1374,P008,D028,A007,2026-07-27,5,54000.0,270000.0
T007579,C1756,P001,D037,A012,2024-09-18,7,45000.0,315000.0
T007580,C1354,P009,D027,A007,2026-04-04,13,8075.0,104975.0
T007581,C1289,P012,D026,A006,2024-05-05,7,31000.0,217000.0
T007582,C0753,P007,D016,A004,2026-03-14,8,85000.0,680000.0
T007583,C0005,P005,D005,A001,2025-04-06,13,11875.0,154375.0
T007584,C0223,P004,D006,A001,2025-02-04,15,36100.0,541500.0
T007585,C1030,P003,D022,A005,2026-01-19,1,120000.0,120000.0
T007586,C1297,P012,D026,A006,2024-04-24,11,29450.0,323950.0
T007587,C0802,P005,D014,A004,2026-06-07,14,11875.0,166250.0
T007588,C1410,P008,D027,A007,2025-11-21,4,54000.0,216000.0
T007589,C1017,P006,D023,A005,2026-06-20,9,18500.0,166500.0
T007590,C0126,P012,D002,A001,2024-02-10,5,31000.0,155000.0
T007591,C0373,P007,D011,A002,2024-08-14,12,80750.0,969000.0
T007592,C1612,P012,D034,A010,2024-08-01,15,29450.0,441750.0
T007593,C1393,P015,D027,A007,2024-08-03,14,46550.0,651700.0
T007594,C1725,P001,D036,A011,2025-05-18,10,42750.0,427500.0
T007595,C0216,P003,D001,A001,2024-11-05,11,114000.0,1254000.0
T007596,C1883,P008,D038,A013,2026-07-26,13,51300.0,666900.0
T007597,C0411,P008,D009,A002,2026-01-27,8,54000.0,432000.0
T007598,C0020,P001,D001,A001,2024-07-02,10,42750.0,427500.0
T007599,C1894,P010,D039,A013,2026-06-28,1,22000.0,22000.0
T007600,C0543,P005,D012,A003,2026-06-23,8,12500.0,100000.0
T007601,C1282,P006,D026,A006,2026-08-04,12,17575.0,210900.0
T007602,C0345,P015,D008,A002,2024-08-19,10,46550.0,465500.0
T007603,C1104,P007,D023,A005,2025-03-08,12,80750.0,969000.0
T007604,C1737,P013,D037,A012,2025-07-28,4,95000.0,380000.0
T007605,C0625,P012,D018,A004,2024-08-11,4,31000.0,124000.0
T007606,C1287,P012,D026,A006,2026-02-04,13,29450.0,382850.0
T007607,C0363,P012,D008,A002,2024-10-17,8,31000.0,248000.0
T007608,C1187,P006,D022,A005,2024-03-30,15,17575.0,263625.0
T007609,C0650,P002,D018,A004,2024-03-17,1,6500.0,6500.0
T007610,C0412,P011,D009,A002,2026-03-28,15,39900.0,598500.0
T007611,C0613,P010,D016,A004,2026-01-31,9,22000.0,198000.0
T007612,C0350,P011,D009,A002,2025-10-21,11,39900.0,438900.0
T007613,C1734,P009,D037,A012,2026-07-29,1,8500.0,8500.0
T007614,C0761,P003,D018,A004,2026-07-05,15,114000.0,1710000.0
T007615,C0473,P012,D012,A003,2025-06-15,4,31000.0,124000.0
T007616,C0870,P005,D013,A004,2024-01-07,9,12500.0,112500.0
T007617,C0626,P005,D014,A004,2024-12-13,4,12500.0,50000.0
T007618,C1434,P005,D029,A008,2026-04-06,8,12500.0,100000.0
T007619,C1841,P008,D038,A013,2024-06-08,4,54000.0,216000.0
T007620,C0849,P002,D013,A004,2025-09-09,2,6500.0,13000.0
T007621,C1657,P002,D034,A010,2024-10-26,11,6175.0,67925.0
T007622,C1084,P012,D025,A005,2024-06-28,15,29450.0,441750.0
T007623,C0300,P011,D006,A001,2026-06-04,3,42000.0,126000.0
T007624,C1322,P011,D028,A007,2024-07-27,2,42000.0,84000.0
T007625,C1003,P014,D023,A005,2024-10-27,5,28000.0,140000.0
T007626,C1242,P008,D025,A005,2025-03-18,14,51300.0,718200.0
T007627,C1708,P012,D036,A011,2026-08-06,7,31000.0,217000.0
T007628,C0850,P007,D014,A004,2026-01-11,14,80750.0,1130500.0
T007629,C1733,P006,D037,A012,2024-02-29,2,18500.0,37000.0
T007630,C1447,P012,D029,A008,2025-06-23,12,29450.0,353400.0
T007631,C0958,P004,D013,A004,2025-01-31,6,38000.0,228000.0
T007632,C1139,P014,D025,A005,2024-11-28,15,26600.0,399000.0
T007633,C0637,P014,D017,A004,2025-06-10,1,28000.0,28000.0
T007634,C1872,P001,D040,A013,2024-10-07,7,45000.0,315000.0
T007635,C1279,P011,D026,A006,2025-11-04,2,42000.0,84000.0
T007636,C0071,P003,D007,A001,2024-02-20,13,114000.0,1482000.0
T007637,C0637,P009,D016,A004,2025-07-26,9,8500.0,76500.0
T007638,C1187,P003,D020,A005,2026-06-11,12,114000.0,1368000.0
T007639,C0101,P004,D006,A001,2024-07-15,6,38000.0,228000.0
T007640,C0041,P015,D001,A001,2024-03-02,4,49000.0,196000.0
T007641,C0873,P004,D014,A004,2024-11-21,9,38000.0,342000.0
T007642,C0645,P001,D016,A004,2024-06-27,8,45000.0,360000.0
T007643,C0849,P013,D015,A004,2025-04-29,15,90250.0,1353750.0
T007644,C0511,P009,D012,A003,2024-06-20,9,8500.0,76500.0
T007645,C0316,P002,D010,A002,2024-08-18,6,6500.0,39000.0
T007646,C1320,P015,D027,A007,2026-01-02,13,46550.0,605150.0
T007647,C1003,P005,D025,A005,2024-12-20,11,11875.0,130625.0
T007648,C0390,P011,D010,A002,2026-01-10,4,42000.0,168000.0
T007649,C0625,P001,D014,A004,2026-07-11,15,42750.0,641250.0
T007650,C1123,P006,D023,A005,2026-03-07,2,18500.0,37000.0
T007651,C0124,P006,D002,A001,2024-12-17,1,18500.0,18500.0
T007652,C0280,P014,D005,A001,2025-11-10,1,28000.0,28000.0
T007653,C0126,P010,D001,A001,2025-08-06,11,20900.0,229900.0
T007654,C1569,P004,D031,A009,2024-03-09,3,38000.0,114000.0
T007655,C1449,P012,D029,A008,2024-12-10,7,31000.0,217000.0
T007656,C1451,P003,D029,A008,2024-01-10,11,114000.0,1254000.0
T007657,C1377,P005,D028,A007,2026-04-16,11,11875.0,130625.0
T007658,C1284,P010,D026,A006,2024-03-07,4,22000.0,88000.0
T007659,C0939,P006,D013,A004,2025-07-13,4,18500.0,74000.0
T007660,C1225,P007,D019,A005,2025-10-06,3,85000.0,255000.0
T007661,C0059,P008,D005,A001,2026-07-15,9,54000.0,486000.0
T007662,C1183,P008,D025,A005,2024-03-18,13,51300.0,666900.0
T007663,C1499,P012,D030,A009,2025-07-29,12,29450.0,353400.0
T007664,C0988,P008,D025,A005,2024-09-04,5,54000.0,270000.0
T007665,C0687,P002,D015,A004,2025-01-03,4,6500.0,26000.0
T007666,C0536,P008,D012,A003,2024-07-25,2,54000.0,108000.0
T007667,C1225,P015,D025,A005,2025-07-13,7,49000.0,343000.0
T007668,C1323,P005,D027,A007,2026-07-08,15,11875.0,178125.0
T007669,C1676,P010,D036,A011,2025-05-20,14,20900.0,292600.0
T007670,C0665,P004,D015,A004,2024-02-09,11,36100.0,397100.0
T007671,C1483,P012,D032,A009,2024-01-14,11,29450.0,323950.0
T007672,C1074,P008,D024,A005,2025-06-13,12,51300.0,615600.0
T007673,C1695,P002,D036,A011,2025-12-25,14,6175.0,86450.0
T007674,C1024,P011,D021,A005,2025-08-22,3,42000.0,126000.0
T007675,C1009,P012,D020,A005,2026-08-20,15,29450.0,441750.0
T007676,C1100,P011,D023,A005,2026-08-10,3,42000.0,126000.0
T007677,C1446,P014,D029,A008,2025-09-24,11,26600.0,292600.0
T007678,C1830,P014,D040,A013,2026-01-28,11,26600.0,292600.0
T007679,C0126,P014,D006,A001,2024-07-12,12,26600.0,319200.0
T007680,C0098,P010,D003,A001,2025-07-22,2,22000.0,44000.0
T007681,C1794,P014,D039,A013,2025-12-08,7,28000.0,196000.0
T007682,C1026,P011,D022,A005,2026-07-17,4,42000.0,168000.0
T007683,C1176,P003,D023,A005,2024-01-22,4,120000.0,480000.0
T007684,C0949,P013,D013,A004,2024-08-15,10,90250.0,902500.0
T007685,C0170,P008,D003,A001,2025-01-17,10,51300.0,513000.0
T007686,C1481,P014,D033,A009,2026-07-17,4,28000.0,112000.0
T007687,C1442,P005,D029,A008,2026-08-19,1,12500.0,12500.0
T007688,C0607,P011,D016,A004,2024-12-10,15,39900.0,598500.0
T007689,C0586,P004,D017,A004,2024-05-28,9,38000.0,342000.0
T007690,C1609,P002,D034,A010,2026-08-28,8,6500.0,52000.0
T007691,C0124,P009,D007,A001,2026-03-02,1,8500.0,8500.0
T007692,C1689,P015,D036,A011,2024-05-04,5,49000.0,245000.0
T007693,C0496,P009,D012,A003,2025-03-21,14,8075.0,113050.0
T007694,C1126,P011,D024,A005,2026-07-19,13,39900.0,518700.0
T007695,C1790,P014,D039,A013,2024-07-23,9,28000.0,252000.0
T007696,C1300,P001,D026,A006,2025-09-16,5,45000.0,225000.0
T007697,C0798,P012,D015,A004,2024-01-30,3,31000.0,93000.0
T007698,C1320,P003,D028,A007,2025-01-10,9,120000.0,1080000.0
T007699,C0666,P002,D013,A004,2025-06-03,2,6500.0,13000.0
T007700,C0535,P012,D012,A003,2026-04-17,6,31000.0,186000.0
T007701,C1893,P011,D039,A013,2025-04-30,4,42000.0,168000.0
T007702,C1447,P001,D029,A008,2025-11-03,5,45000.0,225000.0
T007703,C1230,P015,D024,A005,2026-03-06,15,46550.0,698250.0
T007704,C0683,P005,D013,A004,2025-02-20,3,12500.0,37500.0
T007705,C0086,P004,D003,A001,2024-09-23,8,38000.0,304000.0
T007706,C0051,P003,D007,A001,2026-02-25,6,120000.0,720000.0
T007707,C1062,P007,D020,A005,2024-10-24,11,80750.0,888250.0
T007708,C1473,P015,D029,A008,2025-04-19,8,49000.0,392000.0
T007709,C1036,P008,D021,A005,2025-08-01,3,54000.0,162000.0
T007710,C1612,P015,D034,A010,2025-09-25,14,46550.0,651700.0
T007711,C0055,P006,D006,A001,2024-04-17,11,17575.0,193325.0
T007712,C0706,P014,D014,A004,2026-02-24,8,28000.0,224000.0
T007713,C0457,P007,D010,A002,2026-05-27,15,80750.0,1211250.0
T007714,C0867,P006,D013,A004,2025-05-14,7,18500.0,129500.0
T007715,C0124,P013,D002,A001,2025-03-01,5,95000.0,475000.0
T007716,C1817,P003,D038,A013,2024-10-26,7,120000.0,840000.0
T007717,C0426,P001,D010,A002,2025-06-27,4,45000.0,180000.0
T007718,C1776,P009,D041,A013,2024-08-10,3,8500.0,25500.0
T007719,C0821,P012,D015,A004,2026-08-23,8,31000.0,248000.0
T007720,C1874,P004,D041,A013,2025-02-06,8,38000.0,304000.0
T007721,C1062,P001,D023,A005,2024-09-10,5,45000.0,225000.0
T007722,C1785,P008,D040,A013,2026-03-10,1,54000.0,54000.0
T007723,C0009,P005,D005,A001,2025-12-08,15,11875.0,178125.0
T007724,C1442,P010,D029,A008,2025-01-07,4,22000.0,88000.0
T007725,C1737,P003,D037,A012,2026-01-29,6,120000.0,720000.0
T007726,C0267,P007,D004,A001,2026-05-15,2,85000.0,170000.0
T007727,C0176,P003,D004,A001,2026-01-22,8,120000.0,960000.0
T007728,C0817,P002,D016,A004,2025-01-31,8,6500.0,52000.0
T007729,C1787,P012,D041,A013,2025-10-26,13,29450.0,382850.0
T007730,C1047,P002,D021,A005,2024-09-28,8,6500.0,52000.0
T007731,C1024,P006,D020,A005,2026-07-02,4,18500.0,74000.0
T007732,C0269,P008,D005,A001,2024-04-13,12,51300.0,615600.0
T007733,C0002,P014,D003,A001,2024-09-07,10,26600.0,266000.0
T007734,C1564,P004,D030,A009,2024-02-09,8,38000.0,304000.0
T007735,C0158,P004,D006,A001,2026-02-28,14,36100.0,505400.0
T007736,C1210,P009,D022,A005,2026-02-11,4,8500.0,34000.0
T007737,C1755,P010,D037,A012,2024-03-17,2,22000.0,44000.0
T007738,C0409,P002,D011,A002,2024-05-25,7,6500.0,45500.0
T007739,C1276,P008,D026,A006,2024-12-02,12,51300.0,615600.0
T007740,C0146,P011,D007,A001,2026-04-11,11,39900.0,438900.0
T007741,C1142,P015,D022,A005,2025-06-19,6,49000.0,294000.0
T007742,C0311,P011,D010,A002,2025-04-12,13,39900.0,518700.0
T007743,C1417,P004,D028,A007,2026-03-05,15,36100.0,541500.0
T007744,C0579,P015,D018,A004,2025-12-20,10,46550.0,465500.0
T007745,C0903,P003,D017,A004,2025-02-07,9,120000.0,1080000.0
T007746,C1135,P012,D024,A005,2025-05-16,8,31000.0,248000.0
T007747,C0329,P014,D010,A002,2024-05-11,8,28000.0,224000.0
T007748,C1424,P008,D029,A008,2025-01-11,1,54000.0,54000.0
T007749,C0580,P012,D014,A004,2025-06-06,4,31000.0,124000.0
T007750,C1264,P006,D026,A006,2026-03-23,9,18500.0,166500.0
T007751,C0301,P011,D004,A001,2025-09-03,1,42000.0,42000.0
T007752,C1320,P011,D028,A007,2024-05-06,15,39900.0,598500.0
T007753,C0247,P007,D004,A001,2024-09-24,1,85000.0,85000.0
T007754,C0819,P015,D017,A004,2024-01-27,3,49000.0,147000.0
T007755,C0478,P005,D012,A003,2025-03-19,2,12500.0,25000.0
T007756,C1443,P014,D029,A008,2025-07-29,7,28000.0,196000.0
T007757,C0510,P006,D012,A003,2026-04-13,1,18500.0,18500.0
T007758,C1692,P004,D036,A011,2026-02-11,10,36100.0,361000.0
T007759,C1714,P005,D036,A011,2025-09-29,10,11875.0,118750.0
T007760,C0379,P010,D008,A002,2025-04-11,7,22000.0,154000.0
T007761,C1169,P015,D021,A005,2024-06-20,8,49000.0,392000.0
T007762,C0158,P005,D001,A001,2025-11-26,11,11875.0,130625.0
T007763,C0748,P014,D015,A004,2024-11-03,8,28000.0,224000.0
T007764,C1373,P005,D028,A007,2025-12-05,6,12500.0,75000.0
T007765,C1255,P010,D026,A006,2026-07-12,8,22000.0,176000.0
T007766,C1187,P012,D022,A005,2025-02-23,9,31000.0,279000.0
T007767,C0546,P012,D013,A004,2024-01-30,15,29450.0,441750.0
T007768,C0726,P007,D016,A004,2026-08-22,11,80750.0,888250.0
T007769,C0197,P011,D002,A001,2025-12-06,12,39900.0,478800.0
T007770,C1384,P003,D027,A007,2024-09-11,6,120000.0,720000.0
T007771,C0990,P002,D020,A005,2024-09-23,6,6500.0,39000.0
T007772,C1366,P002,D027,A007,2026-01-28,15,6175.0,92625.0
T007773,C0482,P011,D012,A003,2025-08-13,5,42000.0,210000.0
T007774,C0633,P007,D015,A004,2024-09-24,6,85000.0,510000.0
T007775,C0646,P013,D016,A004,2024-11-23,7,95000.0,665000.0
T007776,C0042,P014,D005,A001,2026-08-20,6,28000.0,168000.0
T007777,C0660,P007,D014,A004,2025-06-07,15,80750.0,1211250.0
T007778,C1551,P008,D031,A009,2024-03-01,12,51300.0,615600.0
T007779,C1727,P005,D036,A011,2026-05-25,1,12500.0,12500.0
T007780,C1009,P009,D023,A005,2026-08-27,6,8500.0,51000.0
T007781,C0884,P010,D018,A004,2025-08-19,14,20900.0,292600.0
T007782,C0051,P009,D001,A001,2025-07-19,10,8075.0,80750.0
T007783,C1687,P001,D036,A011,2024-11-06,10,42750.0,427500.0
T007784,C0021,P011,D004,A001,2024-09-16,7,42000.0,294000.0
T007785,C1803,P007,D041,A013,2025-06-11,6,85000.0,510000.0
T007786,C0958,P003,D018,A004,2026-04-01,8,120000.0,960000.0
T007787,C0662,P011,D017,A004,2026-01-30,8,42000.0,336000.0
T007788,C1777,P014,D040,A013,2024-08-05,12,26600.0,319200.0
T007789,C0041,P001,D002,A001,2025-08-05,12,42750.0,513000.0
T007790,C1104,P004,D023,A005,2024-01-04,14,36100.0,505400.0
T007791,C1055,P014,D020,A005,2024-06-17,11,26600.0,292600.0
T007792,C0418,P010,D010,A002,2025-10-12,5,22000.0,110000.0
T007793,C0828,P004,D014,A004,2026-08-12,1,38000.0,38000.0
T007794,C1243,P009,D022,A005,2025-01-08,9,8500.0,76500.0
T007795,C1398,P004,D028,A007,2025-07-29,8,38000.0,304000.0
T007796,C0002,P003,D001,A001,2024-03-06,15,114000.0,1710000.0
T007797,C1794,P006,D041,A013,2024-08-12,3,18500.0,55500.0
T007798,C0315,P002,D010,A002,2026-06-22,7,6500.0,45500.0
T007799,C0452,P003,D010,A002,2024-08-19,3,120000.0,360000.0
T007800,C0514,P003,D012,A003,2025-04-30,13,114000.0,1482000.0
T007801,C0058,P001,D002,A001,2024-12-01,11,42750.0,470250.0
T007802,C0232,P006,D004,A001,2025-06-17,5,18500.0,92500.0
T007803,C1875,P005,D038,A013,2025-02-04,10,11875.0,118750.0
T007804,C0614,P013,D014,A004,2025-01-28,4,95000.0,380000.0
T007805,C0214,P011,D001,A001,2026-04-03,13,39900.0,518700.0
T007806,C0203,P011,D007,A001,2025-08-15,3,42000.0,126000.0
T007807,C1384,P003,D027,A007,2024-03-18,13,114000.0,1482000.0
T007808,C1646,P011,D035,A010,2026-03-17,12,39900.0,478800.0
T007809,C0496,P001,D012,A003,2024-06-17,10,42750.0,427500.0
T007810,C0034,P008,D002,A001,2026-03-01,5,54000.0,270000.0
T007811,C0426,P002,D011,A002,2025-11-21,11,6175.0,67925.0
T007812,C0103,P007,D004,A001,2025-10-01,12,80750.0,969000.0
T007813,C0197,P011,D002,A001,2025-04-29,9,42000.0,378000.0
T007814,C0831,P009,D016,A004,2026-04-14,7,8500.0,59500.0
T007815,C0443,P003,D008,A002,2026-08-14,7,120000.0,840000.0
T007816,C1004,P013,D025,A005,2024-06-10,15,90250.0,1353750.0
T007817,C0494,P013,D012,A003,2024-08-05,2,95000.0,190000.0
T007818,C1799,P007,D041,A013,2026-01-04,9,85000.0,765000.0
T007819,C1739,P004,D037,A012,2024-03-15,2,38000.0,76000.0
T007820,C1087,P014,D023,A005,2024-03-09,1,28000.0,28000.0
T007821,C0683,P011,D015,A004,2025-10-03,3,42000.0,126000.0
T007822,C0729,P014,D015,A004,2024-10-23,6,28000.0,168000.0
T007823,C0795,P009,D017,A004,2026-06-25,6,8500.0,51000.0
T007824,C1401,P011,D027,A007,2025-01-31,10,39900.0,399000.0
T007825,C0880,P008,D017,A004,2025-06-24,9,54000.0,486000.0
T007826,C1648,P014,D035,A010,2026-02-24,5,28000.0,140000.0
T007827,C1803,P010,D038,A013,2025-08-07,11,20900.0,229900.0
T007828,C0647,P011,D014,A004,2024-04-17,10,39900.0,399000.0
T007829,C1072,P001,D025,A005,2026-02-28,8,45000.0,360000.0
T007830,C0171,P015,D005,A001,2026-06-19,2,49000.0,98000.0
T007831,C0390,P004,D009,A002,2024-07-26,7,38000.0,266000.0
T007832,C0797,P008,D017,A004,2024-05-19,6,54000.0,324000.0
T007833,C0406,P003,D011,A002,2025-08-25,11,114000.0,1254000.0
T007834,C1683,P015,D036,A011,2024-05-23,12,46550.0,558600.0
T007835,C0301,P005,D007,A001,2025-10-22,13,11875.0,154375.0
T007836,C0884,P003,D016,A004,2024-10-08,3,120000.0,360000.0
T007837,C1150,P002,D024,A005,2026-05-10,13,6175.0,80275.0
T007838,C1323,P015,D028,A007,2024-01-16,3,49000.0,147000.0
T007839,C0733,P001,D018,A004,2025-12-08,2,45000.0,90000.0
T007840,C1674,P008,D036,A011,2024-09-09,15,51300.0,769500.0
T007841,C1090,P008,D020,A005,2024-01-16,10,51300.0,513000.0
T007842,C0850,P011,D016,A004,2024-01-11,8,42000.0,336000.0
T007843,C0115,P001,D002,A001,2025-10-12,3,45000.0,135000.0
T007844,C0904,P015,D013,A004,2024-04-15,3,49000.0,147000.0
T007845,C1583,P012,D031,A009,2026-07-10,11,29450.0,323950.0
T007846,C1176,P006,D025,A005,2024-02-03,2,18500.0,37000.0
T007847,C1600,P015,D034,A010,2025-06-25,7,49000.0,343000.0
T007848,C0965,P006,D016,A004,2024-10-27,7,18500.0,129500.0
T007849,C0217,P011,D002,A001,2025-01-26,4,42000.0,168000.0
T007850,C0021,P005,D005,A001,2026-01-31,2,12500.0,25000.0
T007851,C0580,P015,D017,A004,2026-07-09,10,46550.0,465500.0
T007852,C1334,P014,D027,A007,2024-03-09,13,26600.0,345800.0
T007853,C1526,P001,D031,A009,2025-05-02,12,42750.0,513000.0
T007854,C0570,P007,D016,A004,2025-07-05,13,80750.0,1049750.0
T007855,C0967,P005,D020,A005,2024-12-07,13,11875.0,154375.0
T007856,C0810,P004,D014,A004,2026-03-03,5,38000.0,190000.0
T007857,C0790,P007,D018,A004,2026-01-09,5,85000.0,425000.0
T007858,C0444,P004,D009,A002,2024-09-12,8,38000.0,304000.0
T007859,C0265,P003,D005,A001,2024-06-18,11,114000.0,1254000.0
T007860,C0379,P001,D011,A002,2024-03-14,9,45000.0,405000.0
T007861,C0101,P001,D003,A001,2025-02-09,10,42750.0,427500.0
T007862,C0383,P001,D010,A002,2026-01-08,12,42750.0,513000.0
T007863,C0013,P007,D001,A001,2026-07-17,14,80750.0,1130500.0
T007864,C1194,P004,D024,A005,2026-02-16,9,38000.0,342000.0
T007865,C0621,P009,D013,A004,2024-07-08,6,8500.0,51000.0
T007866,C1845,P008,D041,A013,2024-02-18,5,54000.0,270000.0
